date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:48:05	124630/124630	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:05%20GMT	https://www.aquasec.com/cloud-native-academy/cspm/cloud-security/	C:/My%20Web%20Sites/aqua/www.aquasec.com/cloud-native-academy/cspm/cloud-security/index.html	(from https://www.aquasec.com/)
03:48:05	1410/1410	---M--	200	added ('OK')	image/webp	etag:%22628e5493-582%22	https://www.aquasec.com/wp-content/themes/aqua3/images/aqua_default_140x140.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/themes/aqua3/images/aqua_default_140x140.png	(from https://www.aquasec.com/)
03:48:06	125228/125228	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:05%20GMT	https://www.aquasec.com/cloud-native-academy/kubernetes-101/kubernetes-complete-guide/	C:/My%20Web%20Sites/aqua/www.aquasec.com/cloud-native-academy/kubernetes-101/kubernetes-complete-guide/index.html	(from https://www.aquasec.com/)
03:48:06	114745/114745	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:06%20GMT	https://www.aquasec.com/cloud-native-academy/application-security/application-security/	C:/My%20Web%20Sites/aqua/www.aquasec.com/cloud-native-academy/application-security/application-security/index.html	(from https://www.aquasec.com/)
03:48:06	116434/116434	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:06%20GMT	https://www.aquasec.com/cloud-native-academy/devsecops/devsecops/	C:/My%20Web%20Sites/aqua/www.aquasec.com/cloud-native-academy/devsecops/devsecops/index.html	(from https://www.aquasec.com/)
03:48:06	101986/101986	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:06%20GMT	https://www.aquasec.com/research/	C:/My%20Web%20Sites/aqua/www.aquasec.com/research/index.html	(from https://www.aquasec.com/)
03:48:06	123257/123257	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:06%20GMT	https://www.aquasec.com/customers/	C:/My%20Web%20Sites/aqua/www.aquasec.com/customers/index.html	(from https://www.aquasec.com/)
03:48:06	95366/95366	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:06%20GMT	https://www.aquasec.com/partners/	C:/My%20Web%20Sites/aqua/www.aquasec.com/partners/index.html	(from https://www.aquasec.com/)
03:48:07	93385/93385	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:07%20GMT	https://www.aquasec.com/about-us/news/	C:/My%20Web%20Sites/aqua/www.aquasec.com/about-us/news/index.html	(from https://www.aquasec.com/)
03:48:07	102855/102855	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:07%20GMT	https://www.aquasec.com/events/	C:/My%20Web%20Sites/aqua/www.aquasec.com/events/index.html	(from https://www.aquasec.com/)
03:48:07	1624/1624	---M--	200	added ('OK')	image/webp	etag:%2264f8ab13-658%22	https://www.aquasec.com/wp-content/uploads/2023/09/Newsroom-logos-CSO-140x140.jpg	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/09/Newsroom-logos-CSO-140x140.jpg	(from https://www.aquasec.com/)
03:48:07	51316/51316	---M--	200	added ('OK')	image/webp	etag:%2266afb200-c874%22	https://www.aquasec.com/wp-content/uploads/2024/08/tile1-Gartner-CNAPP-2024.jpg	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2024/08/tile1-Gartner-CNAPP-2024.jpg	(from https://www.aquasec.com/)
03:48:07	104703/104703	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:07%20GMT	https://www.aquasec.com/careers/	C:/My%20Web%20Sites/aqua/www.aquasec.com/careers/index.html	(from https://www.aquasec.com/)
03:48:07	18106/18106	---M--	200	added ('OK')	image/webp	etag:%22657f19ba-46ba%22	https://www.aquasec.com/wp-content/uploads/2023/12/HP-Tile-Gartner-SSCS.jpg	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/12/HP-Tile-Gartner-SSCS.jpg	(from https://www.aquasec.com/)
03:48:08	85709/85709	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:08%20GMT	https://www.aquasec.com/services/	C:/My%20Web%20Sites/aqua/www.aquasec.com/services/index.html	(from https://www.aquasec.com/)
03:48:08	83670/83670	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:08%20GMT	https://www.aquasec.com/news/gartner-cnapp-2024/	C:/My%20Web%20Sites/aqua/www.aquasec.com/news/gartner-cnapp-2024/index.html	(from https://www.aquasec.com/)
03:48:08	82408/82408	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202024%2001:48:08%20GMT	https://www.aquasec.com/news/traceeshark-open-source-tool/	C:/My%20Web%20Sites/aqua/www.aquasec.com/news/traceeshark-open-source-tool/index.html	(from https://www.aquasec.com/)
03:48:09	4408/4408	---M--	200	added ('OK')	image/webp	etag:%22658062e5-1138%22	https://www.aquasec.com/wp-content/uploads/2023/12/tile-3.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/12/tile-3.png	(from https://www.aquasec.com/)
03:48:09	916/916	---M--	200	added ('OK')	image/webp	etag:%2264a6d3aa-394%22	https://www.aquasec.com/wp-content/uploads/2023/07/Customers-Page-Logos-PPRO.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/07/Customers-Page-Logos-PPRO.png	(from https://www.aquasec.com/)
03:48:10	1580/1580	---M--	200	added ('OK')	image/webp	etag:%2264d11f10-62c%22	https://www.aquasec.com/wp-content/uploads/2023/08/Amazon-Customers-Page-Logos-2023.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/08/Amazon-Customers-Page-Logos-2023.png	(from https://www.aquasec.com/)
03:48:11	1946/1946	---M--	200	added ('OK')	image/webp	etag:%2264a6d3aa-79a%22	https://www.aquasec.com/wp-content/uploads/2023/07/Customers-Page-Logos-Spotnana.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/07/Customers-Page-Logos-Spotnana.png	(from https://www.aquasec.com/)
03:48:11	1362/1362	---M--	200	added ('OK')	image/webp	etag:%2264384992-552%22	https://www.aquasec.com/wp-content/uploads/2023/04/Customers-page-logo-Eliva.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/04/Customers-page-logo-Eliva.png	(from https://www.aquasec.com/)
03:48:12	812/812	---M--	200	added ('OK')	image/webp	etag:%22628d8ecf-32c%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0007_EY-1.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0007_EY-1.png	(from https://www.aquasec.com/)
03:48:13	1996/1996	---M--	200	added ('OK')	image/webp	etag:%22628d8ecf-7cc%22	https://www.aquasec.com/wp-content/uploads/2021/03/Customers-Logos_0040_PayPal.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/03/Customers-Logos_0040_PayPal.png	(from https://www.aquasec.com/)
03:48:13	498/498	---M--	200	added ('OK')	image/webp	etag:%2264ac2a0e-1f2%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0023_Adobe.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0023_Adobe.png	(from https://www.aquasec.com/)
03:48:14	1564/1564	---M--	200	added ('OK')	image/webp	etag:%22628d3426-61c%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0034_NCR.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0034_NCR.png	(from https://www.aquasec.com/)
03:48:15	1884/1884	---M--	200	added ('OK')	image/webp	etag:%2264d11f10-75c%22	https://www.aquasec.com/wp-content/uploads/2023/08/American-Airlines-Customers-Page-Logos-2023.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/08/American-Airlines-Customers-Page-Logos-2023.png	(from https://www.aquasec.com/)
03:48:15	1358/1358	---M--	200	added ('OK')	image/webp	etag:%2264d3aab5-54e%22	https://www.aquasec.com/wp-content/uploads/2023/08/US-Army-Customers-Page-Logos-2023.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/08/US-Army-Customers-Page-Logos-2023.png	(from https://www.aquasec.com/)
03:48:16	1058/1058	---M--	200	added ('OK')	image/webp	etag:%2264384992-422%22	https://www.aquasec.com/wp-content/uploads/2023/04/Customers-page-logo-ABAX.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/04/Customers-page-logo-ABAX.png	(from https://www.aquasec.com/)
03:48:16	2310/2310	---M--	200	added ('OK')	image/webp	etag:%22628d8ed1-906%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0006_JPMC-1.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0006_JPMC-1.png	(from https://www.aquasec.com/)
03:48:17	1302/1302	---M--	200	added ('OK')	image/webp	etag:%22628d3426-516%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0039_Aviva.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0039_Aviva.png	(from https://www.aquasec.com/)
03:48:18	3290/3290	---M--	200	added ('OK')	image/webp	etag:%2264d11f11-cda%22	https://www.aquasec.com/wp-content/uploads/2023/08/Att-Customers-Page-Logos-2023.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2023/08/Att-Customers-Page-Logos-2023.png	(from https://www.aquasec.com/)
03:48:19	1424/1424	---M--	200	added ('OK')	image/webp	etag:%22628d3426-590%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0033_Telstra.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0033_Telstra.png	(from https://www.aquasec.com/)
03:48:20	2470/2470	---M--	200	added ('OK')	image/webp	etag:%22628d8ed0-9a6%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0024_Schneider-Electric.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0024_Schneider-Electric.png	(from https://www.aquasec.com/)
03:48:20	1410/1410	---M--	200	added ('OK')	image/webp	etag:%22628d8ed1-582%22	https://www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0004_Cloudera-1.png	C:/My%20Web%20Sites/aqua/www.aquasec.com/wp-content/uploads/2021/02/Customers-Logos_0004_Cloudera-1.png	(from https://www.aquasec.com/)
